datetime,lat,lon,site_id,site_name,duration,qc,parameter,unit,poc,value,data_status
20230723T0224,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.43,0
20230723T0346,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.32,0
20230723T0358,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.4,0
20230723T0459,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.13,0
20230723T0508,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.33,0
20230723T0510,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.8,0
20230723T0645,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.42,0
20230723T0739,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.23,0
20230723T0849,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.92,0
20230723T0928,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.12,0
20230723T0929,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.12,0
20230723T0938,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.98,0
20230723T1158,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,23.28,0
20230723T1231,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,25.95,0
20230723T1355,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,25.82,0
20230723T1357,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,23.85,0
20230723T1451,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,25.32,0
20230723T1520,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,25.38,0
20230723T1532,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,22.55,0
20230723T1809,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,28.33,0
20230723T1825,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,29.28,0
20230723T1924,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.48,0
20230723T1958,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.6,0
20230723T2250,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.12,0
20230724T0027,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.52,0
20230724T0048,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.6,0
20230724T0244,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.85,0
20230724T0254,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.72,0
20230724T0358,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.35,0
20230724T0407,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.28,0
20230724T0452,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.58,0
20230724T0503,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.07,0
20230724T0606,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.4,0
20230724T0612,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.93,0
20230724T0626,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.62,0
20230724T0649,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,48.52,0
20230724T0759,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.52,0
20230724T0826,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.3,0
20230724T0848,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43,0
20230724T0857,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.12,0
20230724T0946,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.52,0
20230724T0957,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.2,0
20230724T1029,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.98,0
20230724T1132,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.87,0
20230724T1144,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.3,0
20230724T1203,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.15,0
20230724T1434,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.13,0
20230724T1437,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.13,0
20230724T1448,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.03,0
20230724T1458,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.1,0
20230724T1544,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.03,0
20230724T1611,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.27,0
20230724T1633,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.43,0
20230724T1706,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.97,0
20230724T1728,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.4,0
20230724T1751,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.5,0
20230724T1914,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.78,0
20230724T2003,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.82,0
20230724T2111,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.27,0
20230724T2124,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.07,0
20230724T2125,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,47.3,0
20230724T2245,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.3,0
20230724T2257,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.47,0
20230724T2330,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.25,0
20230725T0105,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.05,0
20230725T0141,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.97,0
20230725T0250,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.07,0
20230725T0314,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.58,0
20230725T0323,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.02,0
20230725T0346,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.48,0
20230725T0359,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.83,0
20230725T0419,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.35,0
20230725T0420,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.58,0
20230725T0432,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.02,0
20230725T0436,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.33,0
20230725T0552,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.27,0
20230725T0553,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.97,0
20230725T0607,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.95,0
20230725T0654,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.07,0
20230725T0730,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.82,0
20230725T0824,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.83,0
20230725T0858,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.9,0
20230725T0901,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.97,0
20230725T1010,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.12,0
20230725T1046,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.57,0
20230725T1147,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.52,0
20230725T1223,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.4,0
20230725T1233,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.93,0
20230725T1242,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.7,0
20230725T1253,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.3,0
20230725T1309,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.95,0
20230725T1408,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.6,0
20230725T1438,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.53,0
20230725T1450,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.43,0
20230725T1453,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.8,0
20230725T1500,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.08,0
20230725T1503,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.03,0
20230725T1529,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.57,0
20230725T1539,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.9,0
20230725T1540,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.1,0
20230725T1625,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.03,0
20230725T1710,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.48,0
20230725T1713,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.95,0
20230725T1720,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.5,0
20230725T1744,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.25,0
20230725T1745,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.63,0
20230725T1809,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.77,0
20230725T2115,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.25,0
20230725T2127,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.82,0
20230725T2203,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.22,0
20230725T2211,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.98,0
20230725T2222,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.58,0
20230726T0119,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.48,0
20230726T0131,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.5,0
20230726T0142,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.4,0
20230726T0218,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.77,0
20230726T0239,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.25,0
20230726T0252,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.28,0
20230726T0326,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,48.88,0
20230726T0328,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,47.75,0
20230726T0411,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,51.1,0
20230726T0612,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,53.02,0
20230726T0633,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,54.17,0
20230726T0719,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,50.55,0
20230726T0720,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,53.23,0
20230726T0741,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,50.38,0
20230726T0755,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,51.65,0
20230726T0818,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,50.57,0
20230726T0930,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,47.92,0
20230726T1004,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.52,0
20230726T1138,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.22,0
20230726T1148,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.07,0
20230726T1159,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.63,0
20230726T1224,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.83,0
20230726T1258,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.97,0
20230726T1313,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.02,0
20230726T1347,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.67,0
20230726T1405,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.82,0
20230726T1519,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.55,0
20230726T1520,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.82,0
20230726T1616,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,29.9,0
20230726T1617,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.55,0
20230726T1702,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.47,0
20230726T1911,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,28.78,0
20230726T1925,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.52,0
20230726T1927,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.23,0
20230726T1950,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.48,0
20230726T1956,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.03,0
20230726T2030,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.98,0
20230726T2106,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.92,0
20230726T2243,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,38.95,0
20230726T2326,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.95,0
20230726T2327,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.93,0
20230727T0002,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,40.08,0
20230727T0024,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.3,0
20230727T0124,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.12,0
20230727T0150,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.72,0
20230727T0330,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.95,0
20230727T0430,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,50.33,0
20230727T0519,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.87,0
20230727T0700,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.18,0
20230727T0710,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.05,0
20230727T0721,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.57,0
20230727T0735,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.48,0
20230727T0748,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,51.68,0
20230727T0809,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,49.72,0
20230727T0930,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.73,0
20230727T1006,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.35,0
20230727T1027,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.98,0
20230727T1032,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,41.07,0
20230727T1201,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.2,0
20230727T1216,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.12,0
20230727T1242,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.9,0
20230727T1350,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.18,0
20230727T1413,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.05,0
20230727T1435,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.63,0
20230727T1448,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.87,0
20230727T1510,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.33,0
20230727T1520,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,26.52,0
20230727T1610,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,28.65,0
20230727T1632,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,27.07,0
20230727T1720,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,30.9,0
20230727T1808,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.1,0
20230727T1943,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.7,0
20230727T2004,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.22,0
20230727T2005,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37.57,0
20230727T2016,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.83,0
20230727T2017,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.42,0
20230727T2029,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,37,0
20230727T2037,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.85,0
20230727T2101,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,35.6,0
20230727T2113,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,36.38,0
20230727T2159,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.53,0
20230727T2309,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.17,0
20230727T2333,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,34.62,0
20230727T2347,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,33.23,0
20230728T0021,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.67,0
20230728T0031,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,32.22,0
20230728T0106,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.43,0
20230728T0130,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.48,0
20230728T0141,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.37,0
20230728T0204,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,31.2,0
20230728T0430,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,39.62,0
20230728T0501,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.3,0
20230728T0558,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.23,0
20230728T0644,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,44.95,0
20230728T0708,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,45.25,0
20230728T0817,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.02,0
20230728T0843,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,48.35,0
20230728T0918,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,46.52,0
20230728T0931,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.73,0
20230728T0952,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.07,0
20230728T1027,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,43.8,0
20230728T1041,0.3301316830454548,32.59451477627488,64ad2c9de42253002982c4e9,Impala Avenue,1,4,88500,001,1,42.83,0
