datetime,lat,lon,site_id,site_name,duration,qc,parameter,unit,poc,value,data_status
20230716T2100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.56,1
20230716T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,53.01,1
20230716T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,44.87,1
20230717T0000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.93,1
20230717T0500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,64.76,1
20230717T0600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,35.55,1
20230717T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,31.04,1
20230717T0800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,30.7,1
20230717T0900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,30.69,1
20230717T1000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,28.22,1
20230717T1100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,28.11,1
20230717T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,37.44,1
20230717T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.64,1
20230717T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.95,1
20230717T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,62.71,1
20230717T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,55.75,1
20230717T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,65.21,1
20230717T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,58.08,1
20230717T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,83.09,1
20230717T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,52.84,1
20230717T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,53.19,1
20230717T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,50.31,1
20230718T0000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,44.77,1
20230718T0600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.95,1
20230718T0700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.16,1
20230718T1000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.9,1
20230718T1100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,39.99,1
20230718T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,38.48,1
20230718T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.14,1
20230718T1400,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.05,1
20230718T1500,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,42.74,1
20230718T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,44.85,1
20230718T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,49.1,1
20230718T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,49.7,1
20230718T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.64,1
20230718T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.53,1
20230718T2100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.36,1
20230718T2200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,44.53,1
20230718T2300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,43.82,1
20230719T0000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,40.42,1
20230719T1100,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,20.25,1
20230719T1200,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,24.62,1
20230719T1300,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,21.31,1
20230719T1600,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,32.88,1
20230719T1700,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,47.14,1
20230719T1800,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,43.65,1
20230719T1900,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,41.45,1
20230719T2000,0.329728422000113,32.603487733542444,64a5755320511a001d1b4a3e,Impala Ave,60,2,85101,001,1,50.22,1
